Username,ID,ExperimentName,Session,Trial,Date,TimeDif,Condition Number,Stimuli File,Order File,Condition Description,Condition Notes,Stimuli*Cue,Stimuli*Answer,Stimuli*Value,"Stimuli*AdvShuffle; Target Cue, Answer",Stimuli*AdvShuffle; Target Value,Procedure*Item,Procedure*Trial Type,Procedure*Max Time,Procedure*Min Time,Procedure*Text,Procedure*Settings,Procedure*Shuffle,Response*RT,Response*Response,Response*Accuracy,Response*RTfirst,Response*RTlast,Response*strictAcc,Response*lenientAcc,Response*focus,Response*Focus,Response*Study_Protocol,Grid*grid,Response*JOLItem0,Response*JOLItem1,Response*JOLItem2,Response*JOLItem3,Response*JOLItem4,Response*JOLItem5,Response*JOLItem6,Response*JOLItem7,Response*JOLItem8,Response*JOLItem9,Response*IsCONF,Response*Selectivity_Index,Response*SI_Best,Response*SI_Chance,Response*CorrectCount,Response*PossibleVal,Response*ReceivedVal,Response*Coord,Response*Value,Response*Correct,Response*RespOrder,Response*CorrectCoord,Response*JOL,Grid_Item_Presentation Order,Grid_Item_Coord,Grid_Item_Value,Grid_Item_Correct,Grid_Item_RespOrder,Grid_Item_CorrectCoord,Grid_Item_JOL,Grid_Item_Stim_Cue,Grid_Item_Stim_Answer,Grid_Item_Stim_Value,"Grid_Item_Stim_AdvShuffle; Target Cue, Answer",Grid_Item_Stim_AdvShuffle; Target Value
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,15,2020-04-16T10:23:21-07:00,0.008368015,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/flower.jpg|Images/card.GIF|Images/match.GIF|Images/mushroom.png|Images/pants.png|Images/scissors.jpg|Images/cup.png|Images/balloon.png|Images/bed.jpg|Images/broom.png,flower|card|match|mushroom|pants|scissors|cup|balloon|bed|broom,6|8|2|9|3|5|1|4|10|7,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid5|Grid5|Grid5|Grid5|Grid5|Grid5|Grid5|Grid5|Grid5|Grid5,42::51,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,106318,,,10260,78389,,,,0.998,,,9,9,9,8,9,9,9,9,9,9,undefined,0.111111111,54,49.5,9,55,50,"2.4,0.4,1.0,0.3,3.1,3.0,4.2,2.3,1.1,3.2","6,8,2,9,3,5,1,4,10,7","1,1,1,1,1,0,1,1,1,1","6,5,8,9,1,2,4,10,7,3","2.4,0.4,1.0,0.3,3.1,4.0,4.2,2.3,1.1,3.2","9,9,9,8,9,9,9,9,9,9,,,,,,,,,,",9,1.1,10,1,7,1.1,9,Images/bed.jpg,bed,10,allStim,Grid5
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,16,2020-04-16T10:23:55-07:00,33.83566022,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/binder.GIF|Images/calculator.GIF|Images/gun.png|Images/record player.png|Images/cd.GIF|Images/lightbulb.png|Images/door.jpg|Images/slippers.bmp|Images/belt.png|Images/book.png,binder|calculator|gun|record player|cd|lightbulb|door|slippers|belt|book,7|5|4|3|1|6|10|8|2|9,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid6|Grid6|Grid6|Grid6|Grid6|Grid6|Grid6|Grid6|Grid6|Grid6,52::61,vdrGridDA,user,,,"""isi"": 0, ""study protocol"": ""simultaneous"", ""tones"": ""off""",off,33506,,,-1,-1,,,,1,simultaneous,"[{""4"":6,""0"":9},{""2"":1,""0"":2},{""4"":4,""2"":8},{""1"":3,""3"":5},{""1"":7,""3"":0}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,17,2020-04-16T10:25:27-07:00,91.32461286,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/binder.GIF|Images/calculator.GIF|Images/gun.png|Images/record player.png|Images/cd.GIF|Images/lightbulb.png|Images/door.jpg|Images/slippers.bmp|Images/belt.png|Images/book.png,binder|calculator|gun|record player|cd|lightbulb|door|slippers|belt|book,7|5|4|3|1|6|10|8|2|9,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid6|Grid6|Grid6|Grid6|Grid6|Grid6|Grid6|Grid6|Grid6|Grid6,52::61,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,90643,,,3290,83594,,,,1,,,10,9,1,10,10,9,1,10,10,1,undefined,0.238095238,49,38.5,7,55,41,"3.4,3.3,0.1,2.1,4.2,1.3,4.0,1.4,2.2,0.0","7,5,4,3,1,6,10,8,2,9","1,0,1,0,1,0,1,1,1,1","4,6,9,5,1,7,10,2,3,8","3.4,2.1,0.1,1.3,4.2,3.3,4.0,1.4,2.2,0.0","10,9,1,10,10,9,1,10,10,1,,,,,,,,,,",5,4.2,1,1,1,4.2,10,Images/cd.GIF,cd,1,allStim,Grid6
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,17,2020-04-16T10:25:27-07:00,0.009001017,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/binder.GIF|Images/calculator.GIF|Images/gun.png|Images/record player.png|Images/cd.GIF|Images/lightbulb.png|Images/door.jpg|Images/slippers.bmp|Images/belt.png|Images/book.png,binder|calculator|gun|record player|cd|lightbulb|door|slippers|belt|book,7|5|4|3|1|6|10|8|2|9,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid6|Grid6|Grid6|Grid6|Grid6|Grid6|Grid6|Grid6|Grid6|Grid6,52::61,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,90643,,,3290,83594,,,,1,,,10,9,1,10,10,9,1,10,10,1,undefined,0.238095238,49,38.5,7,55,41,"3.4,3.3,0.1,2.1,4.2,1.3,4.0,1.4,2.2,0.0","7,5,4,3,1,6,10,8,2,9","1,0,1,0,1,0,1,1,1,1","4,6,9,5,1,7,10,2,3,8","3.4,2.1,0.1,1.3,4.2,3.3,4.0,1.4,2.2,0.0","10,9,1,10,10,9,1,10,10,1,,,,,,,,,,",9,2.2,2,1,3,2.2,10,Images/belt.png,belt,2,allStim,Grid6
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,17,2020-04-16T10:25:27-07:00,0.009093046,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/binder.GIF|Images/calculator.GIF|Images/gun.png|Images/record player.png|Images/cd.GIF|Images/lightbulb.png|Images/door.jpg|Images/slippers.bmp|Images/belt.png|Images/book.png,binder|calculator|gun|record player|cd|lightbulb|door|slippers|belt|book,7|5|4|3|1|6|10|8|2|9,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid6|Grid6|Grid6|Grid6|Grid6|Grid6|Grid6|Grid6|Grid6|Grid6,52::61,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,90643,,,3290,83594,,,,1,,,10,9,1,10,10,9,1,10,10,1,undefined,0.238095238,49,38.5,7,55,41,"3.4,3.3,0.1,2.1,4.2,1.3,4.0,1.4,2.2,0.0","7,5,4,3,1,6,10,8,2,9","1,0,1,0,1,0,1,1,1,1","4,6,9,5,1,7,10,2,3,8","3.4,2.1,0.1,1.3,4.2,3.3,4.0,1.4,2.2,0.0","10,9,1,10,10,9,1,10,10,1,,,,,,,,,,",4,2.1,3,0,5,1.3,10,Images/record player.png,record player,3,allStim,Grid6
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,17,2020-04-16T10:25:27-07:00,0.009036064,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/binder.GIF|Images/calculator.GIF|Images/gun.png|Images/record player.png|Images/cd.GIF|Images/lightbulb.png|Images/door.jpg|Images/slippers.bmp|Images/belt.png|Images/book.png,binder|calculator|gun|record player|cd|lightbulb|door|slippers|belt|book,7|5|4|3|1|6|10|8|2|9,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid6|Grid6|Grid6|Grid6|Grid6|Grid6|Grid6|Grid6|Grid6|Grid6,52::61,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,90643,,,3290,83594,,,,1,,,10,9,1,10,10,9,1,10,10,1,undefined,0.238095238,49,38.5,7,55,41,"3.4,3.3,0.1,2.1,4.2,1.3,4.0,1.4,2.2,0.0","7,5,4,3,1,6,10,8,2,9","1,0,1,0,1,0,1,1,1,1","4,6,9,5,1,7,10,2,3,8","3.4,2.1,0.1,1.3,4.2,3.3,4.0,1.4,2.2,0.0","10,9,1,10,10,9,1,10,10,1,,,,,,,,,,",3,0.1,4,1,9,0.1,1,Images/gun.png,gun,4,allStim,Grid6
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,17,2020-04-16T10:25:27-07:00,0.009135008,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/binder.GIF|Images/calculator.GIF|Images/gun.png|Images/record player.png|Images/cd.GIF|Images/lightbulb.png|Images/door.jpg|Images/slippers.bmp|Images/belt.png|Images/book.png,binder|calculator|gun|record player|cd|lightbulb|door|slippers|belt|book,7|5|4|3|1|6|10|8|2|9,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid6|Grid6|Grid6|Grid6|Grid6|Grid6|Grid6|Grid6|Grid6|Grid6,52::61,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,90643,,,3290,83594,,,,1,,,10,9,1,10,10,9,1,10,10,1,undefined,0.238095238,49,38.5,7,55,41,"3.4,3.3,0.1,2.1,4.2,1.3,4.0,1.4,2.2,0.0","7,5,4,3,1,6,10,8,2,9","1,0,1,0,1,0,1,1,1,1","4,6,9,5,1,7,10,2,3,8","3.4,2.1,0.1,1.3,4.2,3.3,4.0,1.4,2.2,0.0","10,9,1,10,10,9,1,10,10,1,,,,,,,,,,",2,3.3,5,0,6,2.1,9,Images/calculator.GIF,calculator,5,allStim,Grid6
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,17,2020-04-16T10:25:27-07:00,0.009584904,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/binder.GIF|Images/calculator.GIF|Images/gun.png|Images/record player.png|Images/cd.GIF|Images/lightbulb.png|Images/door.jpg|Images/slippers.bmp|Images/belt.png|Images/book.png,binder|calculator|gun|record player|cd|lightbulb|door|slippers|belt|book,7|5|4|3|1|6|10|8|2|9,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid6|Grid6|Grid6|Grid6|Grid6|Grid6|Grid6|Grid6|Grid6|Grid6,52::61,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,90643,,,3290,83594,,,,1,,,10,9,1,10,10,9,1,10,10,1,undefined,0.238095238,49,38.5,7,55,41,"3.4,3.3,0.1,2.1,4.2,1.3,4.0,1.4,2.2,0.0","7,5,4,3,1,6,10,8,2,9","1,0,1,0,1,0,1,1,1,1","4,6,9,5,1,7,10,2,3,8","3.4,2.1,0.1,1.3,4.2,3.3,4.0,1.4,2.2,0.0","10,9,1,10,10,9,1,10,10,1,,,,,,,,,,",6,1.3,6,0,7,3.3,9,Images/lightbulb.png,lightbulb,6,allStim,Grid6
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,17,2020-04-16T10:25:27-07:00,0.009496927,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/binder.GIF|Images/calculator.GIF|Images/gun.png|Images/record player.png|Images/cd.GIF|Images/lightbulb.png|Images/door.jpg|Images/slippers.bmp|Images/belt.png|Images/book.png,binder|calculator|gun|record player|cd|lightbulb|door|slippers|belt|book,7|5|4|3|1|6|10|8|2|9,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid6|Grid6|Grid6|Grid6|Grid6|Grid6|Grid6|Grid6|Grid6|Grid6,52::61,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,90643,,,3290,83594,,,,1,,,10,9,1,10,10,9,1,10,10,1,undefined,0.238095238,49,38.5,7,55,41,"3.4,3.3,0.1,2.1,4.2,1.3,4.0,1.4,2.2,0.0","7,5,4,3,1,6,10,8,2,9","1,0,1,0,1,0,1,1,1,1","4,6,9,5,1,7,10,2,3,8","3.4,2.1,0.1,1.3,4.2,3.3,4.0,1.4,2.2,0.0","10,9,1,10,10,9,1,10,10,1,,,,,,,,,,",1,3.4,7,1,4,3.4,10,Images/binder.GIF,binder,7,allStim,Grid6
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,17,2020-04-16T10:25:27-07:00,0.009613037,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/binder.GIF|Images/calculator.GIF|Images/gun.png|Images/record player.png|Images/cd.GIF|Images/lightbulb.png|Images/door.jpg|Images/slippers.bmp|Images/belt.png|Images/book.png,binder|calculator|gun|record player|cd|lightbulb|door|slippers|belt|book,7|5|4|3|1|6|10|8|2|9,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid6|Grid6|Grid6|Grid6|Grid6|Grid6|Grid6|Grid6|Grid6|Grid6,52::61,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,90643,,,3290,83594,,,,1,,,10,9,1,10,10,9,1,10,10,1,undefined,0.238095238,49,38.5,7,55,41,"3.4,3.3,0.1,2.1,4.2,1.3,4.0,1.4,2.2,0.0","7,5,4,3,1,6,10,8,2,9","1,0,1,0,1,0,1,1,1,1","4,6,9,5,1,7,10,2,3,8","3.4,2.1,0.1,1.3,4.2,3.3,4.0,1.4,2.2,0.0","10,9,1,10,10,9,1,10,10,1,,,,,,,,,,",8,1.4,8,1,2,1.4,10,Images/slippers.bmp,slippers,8,allStim,Grid6
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,17,2020-04-16T10:25:27-07:00,0.009647131,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/binder.GIF|Images/calculator.GIF|Images/gun.png|Images/record player.png|Images/cd.GIF|Images/lightbulb.png|Images/door.jpg|Images/slippers.bmp|Images/belt.png|Images/book.png,binder|calculator|gun|record player|cd|lightbulb|door|slippers|belt|book,7|5|4|3|1|6|10|8|2|9,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid6|Grid6|Grid6|Grid6|Grid6|Grid6|Grid6|Grid6|Grid6|Grid6,52::61,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,90643,,,3290,83594,,,,1,,,10,9,1,10,10,9,1,10,10,1,undefined,0.238095238,49,38.5,7,55,41,"3.4,3.3,0.1,2.1,4.2,1.3,4.0,1.4,2.2,0.0","7,5,4,3,1,6,10,8,2,9","1,0,1,0,1,0,1,1,1,1","4,6,9,5,1,7,10,2,3,8","3.4,2.1,0.1,1.3,4.2,3.3,4.0,1.4,2.2,0.0","10,9,1,10,10,9,1,10,10,1,,,,,,,,,,",10,0,9,1,8,0,1,Images/book.png,book,9,allStim,Grid6
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,17,2020-04-16T10:25:27-07:00,0.009864807,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/binder.GIF|Images/calculator.GIF|Images/gun.png|Images/record player.png|Images/cd.GIF|Images/lightbulb.png|Images/door.jpg|Images/slippers.bmp|Images/belt.png|Images/book.png,binder|calculator|gun|record player|cd|lightbulb|door|slippers|belt|book,7|5|4|3|1|6|10|8|2|9,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid6|Grid6|Grid6|Grid6|Grid6|Grid6|Grid6|Grid6|Grid6|Grid6,52::61,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,90643,,,3290,83594,,,,1,,,10,9,1,10,10,9,1,10,10,1,undefined,0.238095238,49,38.5,7,55,41,"3.4,3.3,0.1,2.1,4.2,1.3,4.0,1.4,2.2,0.0","7,5,4,3,1,6,10,8,2,9","1,0,1,0,1,0,1,1,1,1","4,6,9,5,1,7,10,2,3,8","3.4,2.1,0.1,1.3,4.2,3.3,4.0,1.4,2.2,0.0","10,9,1,10,10,9,1,10,10,1,,,,,,,,,,",7,4,10,1,10,4,1,Images/door.jpg,door,10,allStim,Grid6
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,18,2020-04-16T10:26:00-07:00,33.83381319,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/lock.png|Images/necklace.png|Images/iron.jpg|Images/saw.png|Images/iceskate.bmp|Images/stove.jpg|Images/fork.png|Images/globe.png|Images/clothespin.png|Images/clippers.bmp,lock|necklace|iron|saw|iceskate|stove|fork|globe|clothespin|clippers,5|8|7|10|3|4|9|6|2|1,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid7|Grid7|Grid7|Grid7|Grid7|Grid7|Grid7|Grid7|Grid7|Grid7,62::71,vdrGridDA,user,,,"""isi"": 0, ""study protocol"": ""simultaneous"", ""tones"": ""off""",off,33506,,,-1,-1,,,,1,simultaneous,"[[8,9],{""1"":1,""0"":3},{""2"":4,""3"":6},{""3"":7,""4"":0},{""4"":2,""2"":5}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,19,2020-04-16T10:27:24-07:00,83.92174888,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/lock.png|Images/necklace.png|Images/iron.jpg|Images/saw.png|Images/iceskate.bmp|Images/stove.jpg|Images/fork.png|Images/globe.png|Images/clothespin.png|Images/clippers.bmp,lock|necklace|iron|saw|iceskate|stove|fork|globe|clothespin|clippers,5|8|7|10|3|4|9|6|2|1,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid7|Grid7|Grid7|Grid7|Grid7|Grid7|Grid7|Grid7|Grid7|Grid7,62::71,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,82353,,,6370,76012,,,,1,,,1,10,1,10,1,1,1,1,10,10,undefined,0.04,40,27.5,5,55,28,"2.2,1.1,4.4,0.1,2.3,3.4,3.3,4.3,0.0,1.0","5,8,7,10,3,4,9,6,2,1","0,1,1,1,0,0,0,0,1,1","7,4,8,3,6,10,5,9,1,2","4.3,1.1,4.4,0.1,2.2,2.4,3.2,3.3,0.0,1.0","1,10,1,10,1,1,1,1,10,10,,,,,,,,,,",10,1,1,1,2,1,10,Images/clippers.bmp,clippers,1,allStim,Grid7
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,19,2020-04-16T10:27:24-07:00,0.010535955,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/lock.png|Images/necklace.png|Images/iron.jpg|Images/saw.png|Images/iceskate.bmp|Images/stove.jpg|Images/fork.png|Images/globe.png|Images/clothespin.png|Images/clippers.bmp,lock|necklace|iron|saw|iceskate|stove|fork|globe|clothespin|clippers,5|8|7|10|3|4|9|6|2|1,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid7|Grid7|Grid7|Grid7|Grid7|Grid7|Grid7|Grid7|Grid7|Grid7,62::71,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,82353,,,6370,76012,,,,1,,,1,10,1,10,1,1,1,1,10,10,undefined,0.04,40,27.5,5,55,28,"2.2,1.1,4.4,0.1,2.3,3.4,3.3,4.3,0.0,1.0","5,8,7,10,3,4,9,6,2,1","0,1,1,1,0,0,0,0,1,1","7,4,8,3,6,10,5,9,1,2","4.3,1.1,4.4,0.1,2.2,2.4,3.2,3.3,0.0,1.0","1,10,1,10,1,1,1,1,10,10,,,,,,,,,,",9,0,2,1,1,0,10,Images/clothespin.png,clothespin,2,allStim,Grid7
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,19,2020-04-16T10:27:24-07:00,0.010422945,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/lock.png|Images/necklace.png|Images/iron.jpg|Images/saw.png|Images/iceskate.bmp|Images/stove.jpg|Images/fork.png|Images/globe.png|Images/clothespin.png|Images/clippers.bmp,lock|necklace|iron|saw|iceskate|stove|fork|globe|clothespin|clippers,5|8|7|10|3|4|9|6|2|1,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid7|Grid7|Grid7|Grid7|Grid7|Grid7|Grid7|Grid7|Grid7|Grid7,62::71,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,82353,,,6370,76012,,,,1,,,1,10,1,10,1,1,1,1,10,10,undefined,0.04,40,27.5,5,55,28,"2.2,1.1,4.4,0.1,2.3,3.4,3.3,4.3,0.0,1.0","5,8,7,10,3,4,9,6,2,1","0,1,1,1,0,0,0,0,1,1","7,4,8,3,6,10,5,9,1,2","4.3,1.1,4.4,0.1,2.2,2.4,3.2,3.3,0.0,1.0","1,10,1,10,1,1,1,1,10,10,,,,,,,,,,",5,2.3,3,0,6,2.2,1,Images/iceskate.bmp,iceskate,3,allStim,Grid7
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,19,2020-04-16T10:27:24-07:00,0.01048708,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/lock.png|Images/necklace.png|Images/iron.jpg|Images/saw.png|Images/iceskate.bmp|Images/stove.jpg|Images/fork.png|Images/globe.png|Images/clothespin.png|Images/clippers.bmp,lock|necklace|iron|saw|iceskate|stove|fork|globe|clothespin|clippers,5|8|7|10|3|4|9|6|2|1,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid7|Grid7|Grid7|Grid7|Grid7|Grid7|Grid7|Grid7|Grid7|Grid7,62::71,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,82353,,,6370,76012,,,,1,,,1,10,1,10,1,1,1,1,10,10,undefined,0.04,40,27.5,5,55,28,"2.2,1.1,4.4,0.1,2.3,3.4,3.3,4.3,0.0,1.0","5,8,7,10,3,4,9,6,2,1","0,1,1,1,0,0,0,0,1,1","7,4,8,3,6,10,5,9,1,2","4.3,1.1,4.4,0.1,2.2,2.4,3.2,3.3,0.0,1.0","1,10,1,10,1,1,1,1,10,10,,,,,,,,,,",6,3.4,4,0,10,2.4,1,Images/stove.jpg,stove,4,allStim,Grid7
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,19,2020-04-16T10:27:24-07:00,0.010607004,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/lock.png|Images/necklace.png|Images/iron.jpg|Images/saw.png|Images/iceskate.bmp|Images/stove.jpg|Images/fork.png|Images/globe.png|Images/clothespin.png|Images/clippers.bmp,lock|necklace|iron|saw|iceskate|stove|fork|globe|clothespin|clippers,5|8|7|10|3|4|9|6|2|1,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid7|Grid7|Grid7|Grid7|Grid7|Grid7|Grid7|Grid7|Grid7|Grid7,62::71,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,82353,,,6370,76012,,,,1,,,1,10,1,10,1,1,1,1,10,10,undefined,0.04,40,27.5,5,55,28,"2.2,1.1,4.4,0.1,2.3,3.4,3.3,4.3,0.0,1.0","5,8,7,10,3,4,9,6,2,1","0,1,1,1,0,0,0,0,1,1","7,4,8,3,6,10,5,9,1,2","4.3,1.1,4.4,0.1,2.2,2.4,3.2,3.3,0.0,1.0","1,10,1,10,1,1,1,1,10,10,,,,,,,,,,",1,2.2,5,0,7,4.3,1,Images/lock.png,lock,5,allStim,Grid7
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,19,2020-04-16T10:27:24-07:00,0.010949135,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/lock.png|Images/necklace.png|Images/iron.jpg|Images/saw.png|Images/iceskate.bmp|Images/stove.jpg|Images/fork.png|Images/globe.png|Images/clothespin.png|Images/clippers.bmp,lock|necklace|iron|saw|iceskate|stove|fork|globe|clothespin|clippers,5|8|7|10|3|4|9|6|2|1,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid7|Grid7|Grid7|Grid7|Grid7|Grid7|Grid7|Grid7|Grid7|Grid7,62::71,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,82353,,,6370,76012,,,,1,,,1,10,1,10,1,1,1,1,10,10,undefined,0.04,40,27.5,5,55,28,"2.2,1.1,4.4,0.1,2.3,3.4,3.3,4.3,0.0,1.0","5,8,7,10,3,4,9,6,2,1","0,1,1,1,0,0,0,0,1,1","7,4,8,3,6,10,5,9,1,2","4.3,1.1,4.4,0.1,2.2,2.4,3.2,3.3,0.0,1.0","1,10,1,10,1,1,1,1,10,10,,,,,,,,,,",8,4.3,6,0,9,3.3,1,Images/globe.png,globe,6,allStim,Grid7
